id,customer_id,amount,status
14280,4892,29.67,PENDING
14281,432,87.25,PAID
14282,2723,230.26,PENDING
14283,4955,58.27,PAID
14284,3062,47.58,PENDING
14285,3224,43.71,PAID
14286,1631,140.5,PAID
14287,4672,119.75,PAID
14288,4989,122.68,PAID
14289,270,205.56,CANCELLED
14290,1124,61.01,PAID
14291,3177,122.01,PAID
14292,3393,128.01,PENDING
14293,4534,100.56,PAID
14294,1043,94.38,PENDING
14295,1642,97.01,PAID
14296,2442,107.94,PAID
14297,3298,103.95,PAID
14298,1384,142.59,PAID
14299,3997,119.48,PENDING
14300,15,49.06,PAID
14301,1675,181.68,PAID
14302,3618,49.62,CANCELLED
14303,1481,142.07,PAID
14304,1746,108.41,PAID
14305,3047,112.42,PENDING
14306,4211,190.78,PAID
14307,976,124.57,PAID
14308,1686,78.02,PAID
14309,2084,114.35,PAID
14310,2290,55.21,PAID
14311,1687,43.38,PAID
14312,4159,50.4,PAID
14313,509,128.42,PAID
14314,188,32.25,PENDING
14315,2783,35.07,PAID
14316,4189,82.73,PAID
14317,4101,180.31,PAID
14318,3510,96.32,PAID
14319,3518,78.12,PAID
14320,2073,51.91,PENDING
14321,98,19.03,PAID
14322,1292,262.5,PAID
14323,3465,53.47,PENDING
14324,1788,110.22,PENDING
14325,684,78.69,CANCELLED
14326,1133,234.95,PENDING
14327,4123,40.15,PENDING
14328,3205,75.54,PENDING
14329,3124,99.27,PAID
14330,3837,22.17,PAID
14331,4877,146.92,PENDING
14332,1615,77.37,PAID
14333,1042,149.45,PAID
14334,2866,82.57,PAID
14335,855,41.85,PAID
14336,2027,143.98,CANCELLED
14337,1988,52.22,CANCELLED
14338,2551,152.04,PAID
14339,240,100.13,PAID
14340,490,108.09,PAID
14341,3852,135.44,PAID
14342,1037,71.49,PAID
14343,1339,159.1,PAID
14344,4781,107.13,PENDING
14345,3270,141.78,PAID
14346,2555,151.38,PAID
14347,3501,240.76,PAID
14348,3863,21.66,PAID
14349,1768,67.26,PENDING
14350,4709,124.87,PAID
14351,162,26.41,PAID
14352,656,66.55,PAID
14353,3007,87.6,PAID
14354,4717,31.34,PAID
14355,3507,160.42,PAID
14356,1257,161.18,PAID
14357,2159,15.37,PAID
14358,1952,94.45,PAID
14359,750,52.31,PAID
14360,709,131.11,PAID
14361,1622,120.9,PAID
14362,4137,65.77,PAID
14363,4656,409.82,PAID
14364,466,167.51,PAID
14365,3996,28.94,PAID
14366,1101,67.48,CANCELLED
14367,1714,298.6,PENDING
14368,4586,65.99,CANCELLED
14369,117,60.79,PAID
14370,2482,140.92,PAID
14371,196,91.35,PAID
14372,4715,227.03,PENDING
14373,1475,21.43,PAID
14374,2473,180.12,PENDING
14375,4130,287.95,PAID
14376,3055,147.32,PAID
14377,1275,334.37,PENDING
14378,3710,166.95,PAID
14379,339,26.24,PENDING
14380,3512,72.35,PAID
14381,4276,115.86,CANCELLED
14382,4718,22.86,CANCELLED
14383,3300,53.85,PAID
14384,1657,63.01,PAID
14385,643,99.31,PAID
14386,1681,109.66,PAID
14387,1351,74.81,CANCELLED
14388,619,21.8,PAID
14389,1170,123.35,PAID
14390,252,278.95,PAID
14391,302,266.87,PAID
14392,3142,376.52,PAID
14393,1567,83.09,PAID
14394,3165,170.31,PENDING
14395,3958,102.61,PAID
14396,2211,38.0,PENDING
14397,3153,136.59,PENDING
14398,3660,15.52,PAID
14399,612,92.64,PAID
14400,1944,182.66,PAID
14401,74,14.47,PAID
14402,2874,17.81,CANCELLED
14403,4638,43.36,PENDING
14404,157,53.73,PENDING
14405,3559,167.69,PAID
14406,256,272.35,CANCELLED
14407,3111,210.24,PAID
14408,1052,50.92,PENDING
14409,2418,21.83,PAID
14410,2257,64.7,PAID
14411,2635,129.34,PENDING
14412,2897,12.26,PAID
14413,1892,122.09,PAID
14414,3684,243.78,PENDING
14415,4412,313.6,PAID
14416,3465,75.59,PENDING
14417,2492,140.55,PAID
14418,3740,56.52,PAID
14419,1776,41.41,PAID
14420,3937,152.82,PAID
14421,1971,46.59,PAID
14422,3720,79.47,PAID
14423,3954,15.15,PAID
14424,2493,238.38,PAID
14425,4666,78.01,PAID
14426,649,307.62,PAID
14427,1641,160.92,PAID
14428,4435,92.42,PAID
14429,529,56.81,PAID
14430,2102,45.75,PAID
14431,419,145.1,PENDING
14432,2353,78.18,PAID
14433,3510,153.86,CANCELLED
14434,85,92.55,PENDING
14435,2300,133.56,CANCELLED
14436,1752,163.22,PAID
14437,4222,70.91,PAID
14438,2658,109.82,PENDING
14439,3976,60.33,PAID
14440,2352,77.81,PAID
14441,3100,7.41,PAID
14442,1290,23.46,PAID
14443,3124,41.0,PAID
14444,2703,86.67,PENDING
14445,644,16.53,PAID
14446,2906,112.54,PAID
14447,4068,60.89,PAID
14448,4064,147.57,PAID
14449,4670,76.81,PAID
14450,2923,219.42,PAID
14451,2022,14.39,PAID
14452,3625,66.69,PENDING
14453,2871,35.24,PAID
14454,3119,117.32,PAID
14455,137,41.39,PAID
14456,4226,25.28,PAID
14457,1219,177.2,PAID
14458,1018,65.97,CANCELLED
14459,3701,84.09,PAID
14460,4528,51.57,PAID
14461,3141,65.88,PAID
14462,3530,52.9,PENDING
14463,2588,115.9,PAID
14464,2383,45.29,PAID
14465,2606,51.32,PAID
14466,3088,85.95,PAID
14467,3528,122.72,CANCELLED
14468,2558,91.79,PAID
14469,209,174.5,PENDING
14470,3811,34.21,PAID
14471,4154,48.83,PAID
14472,2008,35.53,PAID
14473,2864,120.32,PAID
14474,3377,18.1,PAID
14475,1369,105.56,CANCELLED
14476,3801,55.35,PAID
14477,1038,124.55,PAID
14478,4473,327.05,PAID
14479,2291,63.09,CANCELLED
14480,993,96.11,PAID
14481,2939,10.15,PAID
14482,4511,69.47,PAID
14483,394,102.45,PAID
14484,3687,129.36,PAID
14485,4825,90.83,CANCELLED
14486,358,46.07,PAID
14487,4005,14.52,PENDING
14488,1182,54.59,PAID
14489,2066,84.85,PAID
14490,3903,59.56,PAID
14491,3419,183.33,PAID
14492,3130,34.47,PENDING
14493,155,59.28,PAID
14494,3559,35.0,PAID
14495,1555,48.97,PAID
14496,487,92.02,PAID
14497,1383,16.12,CANCELLED
14498,2416,202.26,PAID
14499,1071,112.36,PAID
14500,2255,38.87,PAID
14501,1507,117.01,CANCELLED
14502,1876,59.75,PAID
14503,2191,53.73,PAID
14504,1071,245.0,PAID
14505,191,212.32,PENDING
14506,140,14.68,PAID
14507,4711,56.6,CANCELLED
14508,4011,103.44,PAID
14509,3412,44.26,PAID
14510,2973,40.61,PENDING
14511,1515,69.22,PAID
14512,3121,22.07,PENDING
14513,3971,110.02,PENDING
14514,4720,47.65,PENDING
14515,3525,59.91,PAID
14516,1346,301.48,PAID
14517,4183,141.12,PAID
14518,1918,150.52,PAID
14519,4378,263.73,PENDING
14520,3911,87.64,PAID
14521,453,45.2,PAID
14522,4143,22.61,CANCELLED
14523,1612,122.43,PAID
14524,3168,55.97,PENDING
14525,2079,216.89,PAID
14526,2582,34.75,CANCELLED
14527,2065,87.29,PAID
14528,1259,33.58,PENDING
14529,4488,173.53,PAID
14530,354,4.33,PAID
14531,4401,59.84,CANCELLED
14532,3637,208.93,PAID
14533,1564,79.69,PENDING
14534,712,122.24,PAID
14535,3503,76.3,PAID
14536,2733,200.68,PAID
14537,4882,91.96,PAID
14538,857,44.99,PAID
14539,4273,254.11,PAID
14540,1430,11.6,PAID
14541,2493,13.92,PAID
14542,3199,110.61,PENDING
14543,3421,29.79,PENDING
14544,2069,80.75,CANCELLED
14545,4807,31.78,PAID
14546,3492,85.78,PENDING
14547,152,13.37,PAID
14548,3232,65.22,PAID
14549,2907,111.0,PAID
14550,3552,129.73,PAID
14551,1467,266.54,PAID
14552,4192,56.67,PAID
14553,3424,231.1,CANCELLED
14554,4058,111.22,PAID
14555,2926,38.84,PAID
14556,3666,152.72,PAID
14557,4736,40.79,PAID
14558,3431,11.59,PAID
14559,1157,26.73,PENDING
14560,4208,41.42,PAID
14561,3409,11.17,CANCELLED
14562,1162,40.52,PENDING
14563,1260,76.54,PAID
14564,4091,327.93,CANCELLED
14565,2842,35.66,PENDING
14566,3203,98.84,PAID
14567,2982,71.91,PAID
14568,3555,28.2,PAID
14569,3473,237.28,PAID
14570,1225,28.02,PAID
14571,4388,45.66,PAID
14572,2390,28.66,PAID
14573,1015,62.72,PAID
14574,4681,108.1,PAID
14575,2027,104.38,CANCELLED
14576,3714,37.21,PAID
14577,1493,67.71,PAID
14578,4123,200.49,PAID
14579,1701,100.09,PAID
14580,455,307.5,PAID
14581,918,186.27,PAID
14582,14,157.56,PAID
14583,4375,81.7,CANCELLED
14584,490,85.26,PAID
14585,985,205.08,PAID
14586,961,79.86,CANCELLED
14587,1783,92.66,PENDING
14588,1870,75.34,PAID
14589,3305,85.57,PAID
14590,2645,16.38,PAID
14591,4346,66.54,PAID
14592,4836,246.78,PAID
14593,3669,12.53,CANCELLED
14594,4402,68.51,CANCELLED
14595,1826,120.79,PAID
14596,3308,93.11,PAID
14597,3363,2.53,PAID
14598,3111,74.87,PENDING
14599,2766,36.95,PENDING
14600,4279,46.58,PAID
14601,3771,87.31,PAID
14602,2693,148.26,PAID
14603,30,62.72,PAID
14604,767,60.19,PENDING
14605,615,133.59,PAID
14606,1005,131.83,PENDING
14607,2122,28.88,PAID
14608,3127,418.08,PAID
14609,3010,154.25,CANCELLED
14610,3820,96.57,CANCELLED
14611,24,40.97,PAID
14612,4060,98.22,PENDING
14613,3094,62.04,CANCELLED
14614,2911,137.14,PAID
14615,1971,156.14,PENDING
14616,1539,67.22,PAID
14617,3142,143.32,PAID
14618,4768,12.25,PAID
14619,3970,137.56,CANCELLED
14620,2925,149.94,PAID
14621,571,126.22,PAID
14622,4860,300.49,PAID
14623,1243,52.32,PAID
14624,713,74.66,PAID
14625,4863,36.74,PAID
14626,1294,18.68,PAID
14627,2867,40.04,PAID
14628,1675,43.25,PENDING
14629,3664,77.75,CANCELLED
14630,1360,106.14,PAID
14631,636,11.73,PENDING
14632,1210,217.96,PAID
14633,2613,75.95,PAID
14634,1298,29.93,PAID
14635,358,121.45,PENDING
14636,241,154.83,CANCELLED
14637,2605,76.33,PAID
14638,4065,16.38,PAID
14639,1827,21.11,PAID
14640,3559,257.43,PAID
14641,3861,59.92,PAID
14642,4252,186.34,PAID
14643,4448,75.97,PAID
14644,4140,3.42,PAID
14645,138,135.4,PENDING
14646,3735,176.0,PAID
14647,1968,159.45,PAID
14648,4850,98.35,PAID
14649,143,87.87,CANCELLED
14650,3634,212.59,PENDING
14651,2560,110.61,CANCELLED
14652,4158,120.28,PAID
14653,2020,62.8,CANCELLED
14654,2850,22.08,PAID
14655,1193,30.4,PENDING
14656,2314,116.75,PAID
14657,2356,129.5,CANCELLED
14658,2507,269.82,PAID
14659,334,58.08,PAID
14660,2563,184.18,CANCELLED
14661,2721,28.99,PAID
14662,2439,82.65,PENDING
14663,1796,61.26,PAID
14664,254,112.19,CANCELLED
14665,3658,17.97,PENDING
14666,1424,59.21,PAID
14667,3238,69.17,PAID
14668,3332,65.53,PENDING
14669,1028,83.2,PAID
14670,2167,354.9,PAID
14671,3995,10.18,PENDING
14672,470,182.92,PAID
14673,1094,34.66,PAID
14674,4790,129.0,PENDING
14675,2913,6.03,PENDING
14676,181,51.31,PAID
14677,4068,121.73,PAID
14678,3077,114.55,PAID
14679,1221,67.31,PENDING
14680,4143,98.54,PAID
14681,3624,90.83,PAID
14682,4730,225.64,CANCELLED
14683,1564,65.31,PAID
14684,4685,30.2,PENDING
14685,3633,140.87,PAID
14686,2358,164.68,PAID
14687,1563,33.78,PAID
14688,4936,180.28,PAID
14689,1414,114.87,PAID
14690,2507,112.96,PAID
14691,4829,153.27,CANCELLED
14692,1018,61.92,PAID
14693,3655,44.17,PAID
14694,758,40.46,PAID
14695,3780,111.1,PAID
14696,621,216.88,PAID
14697,1889,117.55,PAID
14698,3585,109.8,PAID
14699,182,51.77,PAID
14700,2729,94.03,PENDING
14701,2296,167.38,CANCELLED
14702,2668,179.03,PAID
14703,1800,94.61,PENDING
14704,1500,56.25,CANCELLED
14705,985,51.14,PAID
14706,3554,151.14,PAID
14707,2365,195.0,PAID
14708,3306,71.87,PAID
14709,2216,38.74,PAID
14710,2791,100.06,PAID
14711,126,99.16,PAID
14712,2621,129.13,PAID
14713,4216,111.01,PAID
14714,1452,94.95,PAID
14715,1009,51.96,PAID
14716,1214,202.4,PAID
14717,3705,24.13,PAID
14718,3131,83.45,PAID
14719,697,47.25,PAID
14720,2271,194.54,PAID
14721,1516,97.96,PENDING
14722,1035,5.74,PENDING
14723,2841,87.1,PENDING
14724,1536,75.83,PENDING
14725,814,161.17,PAID
14726,310,90.2,PENDING
14727,1012,114.37,PAID
14728,1019,327.16,PAID
14729,3412,229.59,PAID
14730,3719,80.99,PAID
14731,4921,142.59,PAID
14732,3811,47.38,PAID
14733,2045,99.12,PAID
14734,1117,91.09,PAID
14735,4724,31.49,PENDING
14736,1157,79.08,PAID
14737,989,79.37,PENDING
14738,2467,83.72,PAID
14739,1829,68.48,PAID
14740,2078,62.56,CANCELLED
14741,2346,197.3,PAID
14742,1085,122.38,PAID
14743,2506,93.6,CANCELLED
14744,4045,44.7,PAID
14745,2352,174.99,PAID
14746,3006,196.06,CANCELLED
14747,4436,11.99,PAID
14748,2496,9.96,PAID
14749,77,61.41,PENDING
14750,2563,71.09,PAID
14751,1573,38.13,PAID
14752,4188,39.36,PENDING
14753,4562,4.62,PAID
14754,3671,211.69,PAID
14755,3112,74.41,PAID
14756,2738,106.73,CANCELLED
14757,1353,90.87,PAID
14758,947,44.32,PAID
14759,4650,69.2,PAID
14760,3869,251.44,PAID
14761,3138,47.19,PAID
14762,3487,58.79,PAID
14763,4188,122.78,PENDING
14764,1003,11.36,PENDING
14765,4464,77.28,PAID
14766,820,57.62,PAID
14767,423,55.81,PAID
14768,572,23.57,PAID
14769,2910,40.2,PAID
14770,4531,71.4,PAID
14771,1424,32.36,PAID
14772,1634,62.71,PAID
14773,1754,67.26,PAID
14774,468,28.3,PAID
14775,4888,85.48,PAID
14776,2923,88.57,PAID
14777,2304,57.46,PAID
14778,1707,94.69,PAID
14779,73,173.81,PAID
14780,147,44.9,PAID
14781,317,65.85,PAID
14782,606,119.0,PAID
14783,575,215.72,PAID
14784,1178,48.82,CANCELLED
14785,3327,77.16,PAID
14786,3423,12.92,PENDING
14787,2595,128.4,PENDING
14788,2883,135.75,PENDING
14789,312,79.53,PAID
14790,2856,21.66,PAID
14791,765,257.2,PENDING
14792,2996,99.78,PAID
14793,3201,109.46,PAID
14794,436,143.5,PAID
14795,3352,172.73,PAID
14796,4454,27.38,PAID
14797,2978,120.06,CANCELLED
14798,2931,24.04,PENDING
14799,2300,118.53,PAID
14800,135,116.6,CANCELLED
14801,3915,90.46,PAID
14802,4619,78.98,PAID
14803,804,22.7,PAID
14804,2708,208.99,PAID
14805,2367,403.11,PENDING
14806,4176,325.48,PENDING
14807,3263,146.47,PAID
14808,1477,83.0,CANCELLED
14809,3416,151.32,PAID
14810,2462,140.47,PAID
14811,3943,57.96,PAID
14812,2041,30.94,PENDING
14813,4464,47.93,CANCELLED
14814,1007,29.37,PAID
14815,993,54.41,PAID
14816,4692,275.42,PAID
14817,1897,93.54,CANCELLED
14818,3066,131.91,CANCELLED
14819,2749,262.55,PAID
14820,2662,69.18,PAID
14821,2979,112.76,PAID
14822,1824,156.81,PAID
14823,3408,6.25,PAID
14824,4507,95.98,CANCELLED
14825,4483,70.19,PAID
14826,1749,74.94,PENDING
14827,2662,41.33,PAID
14828,19,8.49,PENDING
14829,3359,203.0,PAID
14830,276,50.17,PAID
14831,4079,83.78,PAID
14832,4755,63.93,PENDING
14833,2946,105.73,PAID
14834,4648,88.44,PENDING
14835,4775,263.75,PENDING
14836,4699,40.38,PAID
14837,365,45.19,PENDING
14838,1974,23.5,PAID
14839,795,42.89,CANCELLED
14840,590,134.99,PAID
14841,4295,26.32,PENDING
14842,4314,254.46,PENDING
14843,741,127.54,PAID
14844,4746,106.37,PAID
14845,2195,50.88,PAID
14846,670,224.73,PENDING
14847,1438,93.17,CANCELLED
14848,4761,73.71,PAID
14849,856,86.89,PAID
14850,2378,48.67,PAID
14851,4991,121.08,PAID
14852,4034,69.91,PAID
14853,1894,58.2,PAID
14854,1187,149.72,PENDING
14855,1843,58.54,PAID
14856,327,226.12,PENDING
14857,3227,106.35,PAID
14858,2401,227.7,PENDING
14859,4279,65.48,PAID
14860,4551,101.63,PENDING
14861,4102,28.33,PENDING
14862,4016,69.46,PAID
14863,4307,93.3,CANCELLED
14864,51,42.31,PAID
14865,1469,100.14,PAID
14866,1010,82.93,PAID
14867,4473,31.15,PENDING
14868,3558,35.1,PAID
14869,1075,216.89,PAID
14870,154,36.66,PAID
14871,582,72.05,PENDING
14872,788,374.46,PAID
14873,4887,30.73,PAID
14874,3382,98.85,CANCELLED
14875,2268,242.67,PENDING
14876,4259,144.81,PENDING
14877,971,147.21,PAID
14878,648,199.1,PENDING
14879,946,124.24,PAID
14880,4785,67.53,PENDING
14881,1496,103.11,PAID
14882,2048,102.01,PAID
14883,1173,75.3,PAID
14884,4219,11.34,PAID
14885,4900,54.22,PENDING
14886,2887,179.59,PAID
14887,4159,39.5,PENDING
14888,733,178.46,PAID
14889,3088,47.07,PAID
14890,3462,115.3,PENDING
14891,1658,56.51,PAID
14892,479,56.02,PAID
14893,1138,23.91,PAID
14894,3954,136.02,PAID
14895,977,48.46,PAID
14896,237,36.86,PAID
14897,2524,49.81,PAID
14898,4044,68.07,PAID
14899,598,44.97,PAID
14900,1703,75.74,PAID
14901,2177,157.61,CANCELLED
14902,2558,80.28,PAID
14903,165,128.12,CANCELLED
14904,2325,261.55,PENDING
14905,3040,38.32,PAID
14906,570,167.93,CANCELLED
14907,3329,83.98,PAID
14908,141,140.17,PAID
14909,686,71.09,PAID
14910,687,107.48,PAID
14911,3281,49.76,PAID
14912,2764,53.2,PENDING
14913,3591,46.24,PAID
14914,2039,55.83,PAID
14915,1075,43.2,PAID
14916,2226,57.27,PAID
14917,1342,311.63,PAID
14918,1690,93.61,PAID
14919,3011,135.21,PAID
14920,364,51.3,PAID
14921,1068,29.9,CANCELLED
14922,2641,90.0,PAID
14923,3750,75.33,PENDING
14924,2031,191.64,PAID
14925,618,55.04,PAID
14926,4455,163.98,PAID
14927,3147,142.22,CANCELLED
14928,1983,3.23,PAID
14929,194,18.95,PAID
14930,4459,31.02,PAID
14931,1120,170.5,PENDING
14932,4203,33.53,PAID
14933,527,125.96,PAID
14934,1953,64.38,PAID
14935,4880,57.46,PAID
14936,1783,108.87,PAID
14937,2674,46.67,PAID
14938,2398,67.2,PAID
14939,3725,59.47,PAID
14940,2590,306.23,PENDING
14941,3527,9.93,PAID
14942,3850,40.7,CANCELLED
14943,1635,178.38,PENDING
14944,3010,161.11,PENDING
14945,94,106.66,PENDING
14946,3795,30.69,PENDING
14947,3367,278.56,PAID
14948,2947,52.04,PENDING
14949,89,90.01,PAID
14950,2551,30.91,PAID
14951,2815,38.34,PENDING
14952,1446,198.12,PAID
14953,4622,362.65,PAID
14954,1831,4.77,PENDING
14955,2742,101.19,PAID
14956,555,47.71,PAID
14957,3765,49.11,PAID
14958,2435,81.65,CANCELLED
14959,681,145.15,PAID
14960,1632,189.85,PAID
14961,203,35.74,PAID
14962,4543,119.25,PAID
14963,3919,114.62,PAID
14964,3140,42.19,PAID
14965,4874,61.15,PENDING
14966,2226,8.03,PAID
14967,1687,62.84,PENDING
14968,829,91.85,PAID
14969,4655,127.59,PAID
14970,2023,137.97,PAID
14971,103,39.31,PAID
14972,1558,52.76,PAID
14973,4212,15.55,PAID
14974,4955,57.05,PAID
14975,4088,69.06,PAID
14976,2512,91.7,PAID
14977,104,98.62,PAID
14978,3439,89.82,PENDING
14979,2858,13.9,CANCELLED
14980,807,222.05,PAID
14981,4656,76.45,CANCELLED
14982,2075,115.65,PAID
14983,527,134.16,PAID
14984,3437,76.6,CANCELLED
14985,298,33.03,PAID
14986,4873,99.34,PENDING
14987,361,26.17,PAID
14988,3718,62.66,PAID
14989,4600,215.43,PENDING
14990,1977,43.22,PAID
14991,2078,55.42,PAID
14992,3412,65.04,PAID
14993,2174,136.3,PAID
14994,4692,124.15,PAID
14995,1590,66.56,PENDING
14996,1390,225.55,PAID
14997,3515,112.38,PAID
14998,263,75.65,PAID
14999,2984,120.19,PAID
15000,2920,90.25,PAID
15001,1864,101.47,PAID
15002,2,12.99,PAID
15003,1934,50.11,PAID
15004,394,165.59,PAID
15005,306,51.71,PAID
15006,530,33.28,PENDING
15007,4624,88.05,PAID
15008,3380,49.19,PAID
15009,965,106.28,PAID
15010,4020,25.42,PENDING
15011,671,127.7,PAID
15012,4069,120.13,PENDING
15013,2253,99.7,PAID
15014,2673,198.97,PENDING
15015,1714,30.12,PENDING
15016,4045,66.9,PAID
15017,4817,81.25,PAID
15018,636,48.77,PAID
15019,3500,33.66,PENDING
15020,4653,121.31,PAID
15021,1118,23.37,PENDING
15022,2155,18.79,PAID
15023,4224,160.71,PENDING
15024,38,113.59,CANCELLED
15025,1633,96.95,PAID
15026,4294,195.79,PENDING
15027,3776,288.4,PAID
15028,2055,191.05,PENDING
15029,4086,51.43,PENDING
15030,3404,234.95,PAID
15031,519,58.46,PAID
15032,2242,43.81,PENDING
15033,2364,71.35,PAID
15034,1042,137.2,PAID
15035,4716,60.07,PENDING
15036,1395,56.36,PAID
15037,2870,220.93,PAID
15038,3677,137.41,PAID
15039,3722,115.02,PAID
15040,3773,126.67,CANCELLED
15041,235,53.73,PENDING
15042,3141,39.65,PAID
15043,447,44.28,CANCELLED
15044,4706,253.42,PAID
15045,8,125.09,CANCELLED
15046,4558,69.35,PAID
15047,1000,125.51,PAID
15048,1335,117.37,PAID
15049,134,85.97,PAID
15050,2433,91.92,PAID
15051,56,37.62,PAID
15052,3186,108.06,PAID
15053,1112,112.5,PENDING
15054,3180,72.55,PAID
15055,1524,110.09,PENDING
15056,144,66.68,PAID
15057,2917,62.09,CANCELLED
15058,2104,114.1,CANCELLED
15059,620,92.92,PAID
15060,1887,36.85,PENDING
15061,2021,25.74,PAID
15062,1409,138.94,PAID
15063,2922,54.48,PAID
15064,4735,67.24,PENDING
15065,3374,116.37,PENDING
15066,3477,75.34,CANCELLED
15067,837,161.94,PENDING
15068,3903,71.24,PAID
15069,1586,133.87,PAID
15070,4876,184.52,PAID
15071,837,6.45,PENDING
15072,2558,13.69,PAID
15073,2860,58.16,PAID
15074,4361,33.9,PENDING
15075,1398,101.65,PAID
15076,3823,61.46,PENDING
15077,4398,11.88,PAID
15078,3431,86.72,PENDING
15079,805,207.27,CANCELLED
15080,1076,22.68,PAID
15081,4195,71.4,PAID
15082,2641,13.18,PAID
15083,3085,299.0,PAID
15084,1414,91.86,PAID
15085,4453,55.06,PAID
15086,1664,90.88,PAID
15087,2976,40.13,PAID
15088,4107,48.33,PAID
15089,4177,95.58,PAID
15090,2054,49.49,PAID
15091,2421,49.99,PAID
15092,2529,88.46,PAID
15093,4318,18.79,PAID
15094,1941,147.15,PENDING
15095,3153,251.66,PENDING
15096,1947,36.76,PAID
15097,515,88.17,PAID
15098,221,149.05,CANCELLED
15099,228,72.74,PENDING
15100,2338,123.19,PAID
15101,4389,15.37,PAID
15102,3265,8.53,PAID
15103,956,104.02,CANCELLED
15104,1498,48.93,CANCELLED
15105,1281,84.25,PAID
15106,1979,92.64,PAID
15107,1530,129.72,PAID
15108,4484,29.31,PAID
15109,2663,221.47,CANCELLED
15110,2414,95.11,PAID
15111,2706,91.19,PAID
15112,3536,70.41,PAID
15113,4285,63.21,PAID
15114,918,172.78,PAID
15115,1202,294.13,PAID
15116,2423,160.98,CANCELLED
15117,1622,111.01,PAID
15118,760,89.87,PAID
15119,4290,344.21,PAID
15120,1489,188.6,PAID
15121,4259,228.07,PENDING
15122,4372,126.06,PAID
15123,4460,317.78,PAID
15124,1666,70.97,PAID
15125,2003,109.53,PENDING
15126,460,164.02,PAID
15127,3022,55.43,PAID
15128,2291,142.94,PAID
15129,1366,38.18,PAID
15130,3202,55.05,PENDING
15131,4753,69.65,PAID
15132,1384,201.84,PENDING
15133,2136,17.6,CANCELLED
15134,4838,96.53,PAID
15135,3033,151.93,PAID
15136,3710,76.52,PENDING
15137,1522,386.23,PAID
15138,1624,176.51,PAID
15139,682,97.6,PAID
15140,3135,249.88,PAID
15141,3262,120.02,PAID
15142,4995,65.65,PAID
15143,4697,19.66,PAID
15144,3420,91.26,PAID
15145,1868,114.09,PAID
15146,3610,173.78,PAID
15147,1200,191.02,PENDING
15148,2824,125.76,PAID
15149,2949,84.05,PAID
15150,3979,40.85,PAID
15151,3626,241.32,PAID
15152,4579,11.26,PAID
15153,169,222.63,PAID
15154,2022,139.27,CANCELLED
15155,2195,185.2,PAID
15156,439,103.24,PAID
15157,3261,85.5,PAID
15158,4256,83.66,PAID
15159,4910,117.9,PAID
15160,2450,115.85,PENDING
15161,4682,138.25,PENDING
15162,864,75.37,PAID
15163,140,26.76,PAID
15164,4424,97.34,PENDING
15165,225,50.9,PAID
15166,558,55.03,PAID
15167,1574,113.09,PAID
15168,386,82.58,PAID
15169,521,65.75,PAID
15170,3973,43.14,PAID
15171,2835,27.85,PAID
15172,3143,53.76,CANCELLED
15173,1834,151.23,PAID
15174,4543,51.67,PAID
15175,3162,182.73,CANCELLED
15176,3502,200.35,PAID
15177,4203,10.25,PAID
15178,1500,209.51,PENDING
15179,2964,167.58,PAID
15180,1478,66.08,PAID
15181,904,163.08,PAID
15182,1632,113.25,PAID
15183,3987,109.96,PAID
15184,1171,164.64,PAID
15185,2328,21.39,PAID
15186,4120,79.13,PENDING
15187,1745,93.73,PAID
15188,2040,125.84,CANCELLED
15189,120,152.45,PAID
15190,3858,74.97,PAID
15191,1676,137.46,PAID
15192,1321,83.05,PAID
15193,4951,63.33,PAID
15194,1016,116.08,PAID
15195,4544,271.06,PAID
15196,1744,87.7,PAID
15197,1943,42.27,PENDING
15198,3542,315.48,PAID
15199,1447,368.99,PAID
15200,3617,42.38,PAID
15201,3895,89.46,PAID
15202,1725,54.84,PAID
15203,2273,94.34,PAID
15204,4063,80.21,PENDING
15205,4282,116.93,PAID
15206,72,86.98,PENDING
15207,4170,75.2,PAID
15208,2201,112.37,PAID
15209,2144,39.34,PAID
15210,3758,352.18,PAID
15211,3182,294.88,PAID
15212,1482,78.45,PAID
15213,2876,125.77,PAID
15214,4861,135.82,PAID
15215,4080,142.32,PAID
15216,1097,115.48,PAID
15217,4308,43.92,PENDING
15218,724,121.87,PENDING
15219,3240,159.55,PAID
15220,2379,109.96,PAID
15221,4847,141.59,PAID
15222,3215,98.34,CANCELLED
15223,2872,268.76,PENDING
15224,4490,55.72,PAID
15225,4608,114.64,PAID
15226,4782,200.02,CANCELLED
15227,3920,112.07,PAID
15228,1721,275.44,PAID
15229,3400,23.65,PAID
15230,1858,127.74,PAID
15231,2766,60.09,PAID
15232,2397,49.55,PAID
15233,3765,40.72,PAID
15234,4022,257.44,PENDING
15235,3887,106.9,PENDING
15236,2563,294.32,PAID
15237,2447,37.75,PENDING
15238,3668,90.53,PAID
15239,2262,46.88,PAID
15240,3618,268.65,PAID
15241,1313,140.5,PENDING
15242,1865,91.98,PENDING
15243,2306,202.72,PAID
15244,1808,124.24,PAID
15245,2742,7.0,PAID
15246,3337,31.52,PAID
15247,998,127.65,PAID
15248,2320,33.73,PAID
15249,3208,67.58,PAID
15250,599,39.35,PENDING
15251,1084,178.79,PAID
15252,3582,43.75,PAID
15253,3087,97.59,PAID
15254,2303,125.41,PAID
15255,2785,73.24,PAID
15256,722,100.26,PAID
